iter	AUC	Logloss
3375	0.9999999757	0.02605534311
3376	0.9999999757	0.02604200135
3377	0.9999999757	0.02601873623
3378	0.9999999757	0.02601010761
3379	0.9999999757	0.02599143929
3380	0.9999999757	0.02597368787
3381	0.9999999757	0.02596718496
3382	0.9999999757	0.02594942574
3383	0.9999999757	0.0259360583
3384	0.9999999757	0.02592864098
3385	0.9999999757	0.02591229462
3386	0.9999999757	0.02590017324
3387	0.9999999757	0.02589309683
3388	0.9999999757	0.02588008634
3389	0.9999999757	0.02587875893
3390	0.9999999757	0.02587156844
3391	0.9999999757	0.02586513407
3392	0.9999999757	0.02585153215
3393	0.9999999757	0.02583259164
3394	0.9999999757	0.02582480202
3395	0.9999999757	0.02581469859
3396	0.9999999757	0.02579418408
3397	0.9999999757	0.02578324365
3398	0.9999999757	0.02576948856
3399	0.9999999757	0.0257555701
3400	0.9999999757	0.0257468464
3401	0.9999999757	0.02574562652
3402	0.9999999757	0.02573506107
3403	0.9999999757	0.02570780463
3404	0.9999999757	0.025700439
3405	0.9999999757	0.02569355945
3406	0.9999999757	0.02568691393
3407	0.9999999757	0.02567402705
3408	0.9999999757	0.02565491959
3409	0.9999999757	0.02564499413
3410	0.9999999757	0.02563223361
3411	0.9999999757	0.02561837029
3412	0.9999999757	0.02560797146
3413	0.9999999757	0.02559300404
3414	0.9999999757	0.0255811503
3415	0.9999999757	0.02557466643
3416	0.9999999757	0.02555837826
3417	0.9999999757	0.02555060008
3418	0.9999999757	0.02553502795
3419	0.9999999757	0.02552600965
3420	0.9999999757	0.02551678005
3421	0.9999999757	0.02549659584
3422	0.9999999757	0.02548704078
3423	0.9999999757	0.02547981828
3424	0.9999999757	0.02546635704
3425	0.9999999838	0.02544997244
3426	0.9999999838	0.02544075825
3427	0.9999999838	0.02543321968
3428	0.9999999838	0.02542428718
3429	0.9999999838	0.02540945513
3430	0.9999999838	0.02539532033
3431	0.9999999838	0.0253792707
3432	0.9999999838	0.02536861275
3433	0.9999999838	0.02534959783
3434	0.9999999838	0.02533862124
3435	0.9999999838	0.02532830818
3436	0.9999999838	0.02530795886
3437	0.9999999838	0.02530092462
3438	0.9999999838	0.02528043573
3439	0.9999999919	0.02525518827
3440	0.9999999919	0.02524129883
3441	0.9999999919	0.02521279685
3442	0.9999999919	0.02520989649
3443	0.9999999919	0.02520972763
3444	0.9999999919	0.02520819712
3445	0.9999999919	0.02519790327
3446	0.9999999919	0.02518739003
3447	0.9999999919	0.02517032104
3448	0.9999999919	0.02515983022
3449	0.9999999919	0.0251384167
3450	0.9999999919	0.0251287539
3451	0.9999999919	0.02511983698
3452	0.9999999919	0.02510486698
3453	0.9999999919	0.02509271362
3454	0.9999999919	0.02508036947
3455	0.9999999919	0.02506826131
3456	0.9999999919	0.02505655408
3457	0.9999999919	0.02505317559
3458	0.9999999919	0.02504269548
3459	0.9999999919	0.02502041058
3460	0.9999999919	0.0250083958
3461	0.9999999919	0.02499478716
3462	0.9999999919	0.02498242148
3463	0.9999999919	0.02497381057
3464	0.9999999919	0.02495372798
3465	0.9999999919	0.02493165951
3466	0.9999999919	0.02491151138
3467	0.9999999919	0.02489715967
3468	0.9999999919	0.02487916787
3469	0.9999999919	0.02487660353
3470	0.9999999919	0.02486653563
3471	0.9999999919	0.02484992843
3472	0.9999999919	0.02484991271
3473	0.9999999919	0.0248305464
3474	0.9999999919	0.02483053615
3475	0.9999999919	0.02482657734
3476	0.9999999919	0.02481063993
3477	0.9999999919	0.02480104491
3478	0.9999999919	0.02478642439
3479	0.9999999919	0.02476942236
3480	0.9999999919	0.0247609468
3481	0.9999999919	0.02475716874
3482	0.9999999919	0.02474408316
3483	0.9999999919	0.02473172542
3484	0.9999999919	0.02471908119
3485	0.9999999919	0.02471476824
3486	0.9999999919	0.02471134368
3487	0.9999999919	0.02470351051
3488	0.9999999919	0.02469709196
3489	0.9999999919	0.0246839224
3490	0.9999999919	0.02467240952
3491	0.9999999919	0.02465891472
3492	0.9999999919	0.02463957248
3493	0.9999999919	0.02462302005
3494	0.9999999919	0.02461294567
3495	0.9999999919	0.02461294325
3496	0.9999999919	0.02460485862
3497	0.9999999919	0.02460205189
3498	0.9999999919	0.02458783667
3499	0.9999999919	0.02458080919
3500	0.9999999919	0.02456269475
3501	0.9999999919	0.02454726022
3502	0.9999999919	0.02453527375
3503	0.9999999919	0.02452908032
3504	0.9999999919	0.02450825715
3505	0.9999999919	0.02449660273
3506	0.9999999919	0.02449439072
3507	0.9999999919	0.02447861734
3508	0.9999999919	0.02446279808
3509	0.9999999919	0.02445329293
3510	0.9999999919	0.02445192905
3511	0.9999999919	0.02444300507
3512	0.9999999919	0.02444115872
3513	0.9999999919	0.02443279813
3514	0.9999999919	0.02441715326
3515	0.9999999919	0.02440428322
3516	0.9999999919	0.02438466911
3517	0.9999999919	0.0243760632
3518	0.9999999919	0.02436106748
3519	0.9999999919	0.02435156916
3520	0.9999999919	0.02434405318
3521	0.9999999919	0.02433990351
3522	0.9999999919	0.02432719473
3523	0.9999999919	0.02431290526
3524	0.9999999919	0.02430283793
3525	0.9999999919	0.02428901687
3526	0.9999999919	0.0242759215
3527	0.9999999919	0.0242668388
3528	0.9999999919	0.02425220402
3529	0.9999999919	0.02423329015
3530	0.9999999919	0.02421207576
3531	0.9999999919	0.02419588377
3532	0.9999999919	0.02418299859
3533	0.9999999919	0.02416215862
3534	0.9999999919	0.02415097729
3535	0.9999999919	0.02414876225
3536	0.9999999919	0.02412194001
3537	0.9999999919	0.02410595072
3538	0.9999999919	0.02409623294
3539	0.9999999919	0.02409459035
3540	0.9999999919	0.02407771838
3541	0.9999999919	0.02406490465
3542	0.9999999919	0.0240550139
3543	0.9999999919	0.02404486368
3544	0.9999999919	0.02402683917
3545	0.9999999919	0.02400904843
3546	0.9999999919	0.02399222062
3547	0.9999999919	0.02397360025
3548	0.9999999919	0.02396138209
3549	0.9999999919	0.02395738888
3550	0.9999999919	0.02393937518
3551	0.9999999919	0.02393317205
3552	0.9999999919	0.02392683014
3553	0.9999999919	0.02392205506
3554	0.9999999919	0.02392205106
3555	0.9999999919	0.02391504597
3556	0.9999999919	0.02389894176
3557	0.9999999919	0.02388844367
3558	0.9999999919	0.02388124013
3559	0.9999999919	0.02386035101
3560	0.9999999919	0.02384575574
3561	0.9999999919	0.02382739183
3562	0.9999999919	0.02380726436
3563	0.9999999919	0.0238072567
3564	0.9999999919	0.02379780877
3565	0.9999999919	0.02379136549
3566	0.9999999919	0.02378108944
3567	0.9999999919	0.02377518089
3568	0.9999999919	0.02376435278
3569	0.9999999919	0.02375529562
3570	0.9999999919	0.0237426885
3571	0.9999999919	0.0237316311
3572	0.9999999919	0.02372016809
3573	0.9999999919	0.02371095949
3574	0.9999999919	0.02369979081
3575	0.9999999919	0.02368573015
3576	0.9999999919	0.02367425489
3577	0.9999999919	0.02367418537
3578	0.9999999919	0.02365855122
3579	0.9999999919	0.02364453699
3580	0.9999999919	0.02362647429
3581	0.9999999919	0.02361547658
3582	0.9999999919	0.02360079245
3583	1	0.02359095965
3584	1	0.02356964032
3585	1	0.02356964032
3586	1	0.02356733923
3587	1	0.02354985743
3588	1	0.02354188016
3589	1	0.02353313495
3590	1	0.02351950679
3591	1	0.02351556697
3592	1	0.02350820524
3593	1	0.02349272879
3594	1	0.02348646834
3595	1	0.02347094627
3596	1	0.02346395835
3597	1	0.02345066512
3598	1	0.02344176342
3599	1	0.02342894147
3600	1	0.02342459198
3601	1	0.02340544354
3602	1	0.02339876119
3603	1	0.02339382026
3604	1	0.02337880171
3605	1	0.02335386269
3606	1	0.02334534275
3607	1	0.02334189899
3608	1	0.02333292067
3609	1	0.02331897638
3610	1	0.02331512516
3611	1	0.0233080924
3612	1	0.02330244388
3613	1	0.02328839097
3614	1	0.02328236803
3615	1	0.02326602515
3616	1	0.02325983648
3617	1	0.02325662275
3618	1	0.02324201906
3619	1	0.02323184649
3620	1	0.02322030578
3621	1	0.02321066403
3622	1	0.02320768525
3623	1	0.02320487149
3624	1	0.02319793865
3625	1	0.02317853428
3626	1	0.02317591977
3627	1	0.02316507264
3628	1	0.02314501496
3629	1	0.02312911729
3630	1	0.02312902515
3631	1	0.02312048073
3632	1	0.02310983647
3633	1	0.02309800108
3634	1	0.02309219507
3635	1	0.02306738319
3636	1	0.02306736733
3637	1	0.02306292491
3638	1	0.02305326727
3639	1	0.02304959712
3640	1	0.02303853029
3641	1	0.02302228218
3642	1	0.02301087091
3643	1	0.02300493955
3644	1	0.02300397475
3645	1	0.02299080369
3646	1	0.02298483875
3647	1	0.02298168473
3648	1	0.02296508662
3649	1	0.02295594486
3650	1	0.02294157603
3651	1	0.02292831305
3652	1	0.0229152711
3653	1	0.02290216164
3654	1	0.02289097007
3655	1	0.02288410108
3656	1	0.02287391357
3657	1	0.02286625086
3658	1	0.02285165213
3659	1	0.02283569112
3660	1	0.02283002276
3661	1	0.02280936581
3662	1	0.02280010133
3663	1	0.02278781887
3664	1	0.02277836471
3665	1	0.02277219509
3666	1	0.02276106599
3667	1	0.02275185724
3668	1	0.02275182771
3669	1	0.02274385432
3670	1	0.02273379381
3671	1	0.02272301651
3672	1	0.02271591301
3673	1	0.02271527829
3674	1	0.02271527601
3675	1	0.02271091475
3676	1	0.02270029022
3677	1	0.02268612329
3678	1	0.02267060535
3679	1	0.02265894076
3680	1	0.02264427938
3681	1	0.02263125523
3682	1	0.02262826364
3683	1	0.02262460073
3684	1	0.02262308476
3685	1	0.02261367816
3686	1	0.02260322671
3687	1	0.0225956574
3688	1	0.02259190413
3689	1	0.0225859486
3690	1	0.02257312811
3691	1	0.02255987386
3692	1	0.0225540919
3693	1	0.02254084866
3694	1	0.02252392485
3695	1	0.02251150312
3696	1	0.02249724805
3697	1	0.02247920751
3698	1	0.02246751341
3699	1	0.0224496395
3700	1	0.02244143408
3701	1	0.02243097079
3702	1	0.0224277052
3703	1	0.02241825433
3704	1	0.02240705618
3705	1	0.02239593157
3706	1	0.02238033701
3707	1	0.02237218574
3708	1	0.02237217317
3709	1	0.02235622091
3710	1	0.0223392068
3711	1	0.02233206467
3712	1	0.02231673362
3713	1	0.02230525453
3714	1	0.0223052413
3715	1	0.02229675989
3716	1	0.02229493398
3717	1	0.02228066035
3718	1	0.0222743507
3719	1	0.02226985296
3720	1	0.02225851085
3721	1	0.02224647817
3722	1	0.02223438516
3723	1	0.02222283033
3724	1	0.02221453446
3725	1	0.02219590676
3726	1	0.02218797191
3727	1	0.0221770508
3728	1	0.02217023448
3729	1	0.02215297693
3730	1	0.02214345785
3731	1	0.02212801086
3732	1	0.02211665396
3733	1	0.02211052687
3734	1	0.02209521413
3735	1	0.02208177916
3736	1	0.02206925496
3737	1	0.02204962047
3738	1	0.02203181992
3739	1	0.02202382347
3740	1	0.02201760567
3741	1	0.02200656189
3742	1	0.0219861635
3743	1	0.02198181251
3744	1	0.02197231816
3745	1	0.02195889485
3746	1	0.02194779613
3747	1	0.02192884257
3748	1	0.02191890522
3749	1	0.02190929445
3750	1	0.021909282
3751	1	0.02190028018
3752	1	0.0218796035
3753	1	0.02187264535
3754	1	0.02185465855
3755	1	0.02184571177
3756	1	0.02184078027
3757	1	0.02181949207
3758	1	0.02180620427
3759	1	0.0218061834
3760	1	0.02179735165
3761	1	0.02179389302
3762	1	0.02178220947
3763	1	0.02176891264
3764	1	0.02176860722
3765	1	0.02176039846
3766	1	0.0217518176
3767	1	0.02174137586
3768	1	0.02172452867
3769	1	0.02171874273
3770	1	0.02170737167
3771	1	0.02169460773
3772	1	0.02167813575
3773	1	0.02166513303
3774	1	0.02165548848
3775	1	0.02165544067
3776	1	0.02164466912
3777	1	0.02164465773
3778	1	0.02163889436
3779	1	0.02162485918
3780	1	0.02161130203
3781	1	0.02160464975
3782	1	0.02160463088
3783	1	0.02160172767
3784	1	0.02159024691
3785	1	0.02158443255
3786	1	0.02157290327
3787	1	0.02155938479
3788	1	0.02155300042
3789	1	0.02153217293
3790	1	0.02152884841
3791	1	0.02152042478
3792	1	0.02151224698
3793	1	0.02150415704
3794	1	0.02149855146
3795	1	0.02148216904
3796	1	0.02146733874
3797	1	0.02146034819
3798	1	0.02144844087
3799	1	0.02143798176
3800	1	0.0214301492
3801	1	0.02142104708
3802	1	0.02140578679
3803	1	0.02139078804
3804	1	0.02138206851
3805	1	0.02138162231
3806	1	0.02138161995
3807	1	0.02137428865
3808	1	0.02136457605
3809	1	0.02135184198
3810	1	0.02134403522
3811	1	0.02133591398
3812	1	0.02132335841
3813	1	0.02130956892
3814	1	0.02130017663
3815	1	0.02129157455
3816	1	0.02127747278
3817	1	0.0212645512
3818	1	0.02125128389
3819	1	0.02123798016
3820	1	0.0212309671
3821	1	0.02121795999
3822	1	0.02120257023
3823	1	0.02118720449
3824	1	0.02117326455
3825	1	0.02116464843
3826	1	0.02115440087
3827	1	0.02114738786
3828	1	0.02112827522
3829	1	0.02112221024
3830	1	0.02111072709
3831	1	0.02110028723
3832	1	0.02108777633
3833	1	0.02107105787
3834	1	0.02106247138
3835	1	0.02105632552
3836	1	0.02105508166
3837	1	0.02104837116
3838	1	0.0210365273
3839	1	0.02103652016
3840	1	0.0210318091
3841	1	0.02102212759
3842	1	0.02100897817
3843	1	0.02099147134
3844	1	0.02097864065
3845	1	0.02096458522
3846	1	0.02095657137
3847	1	0.02094879522
3848	1	0.02094287228
3849	1	0.02093643802
3850	1	0.020929461
3851	1	0.02092255029
3852	1	0.02091335031
3853	1	0.02090094155
3854	1	0.02089143464
3855	1	0.020891432
3856	1	0.02089142283
3857	1	0.02089140922
3858	1	0.02088158137
3859	1	0.02088141847
3860	1	0.02087563528
3861	1	0.0208625852
3862	1	0.02085799746
3863	1	0.02084338098
3864	1	0.02083847827
3865	1	0.02082996689
3866	1	0.02082260143
3867	1	0.02080993713
3868	1	0.0207983546
3869	1	0.02079069652
3870	1	0.02077844987
3871	1	0.0207784403
3872	1	0.0207784171
3873	1	0.02076961269
3874	1	0.02075872794
3875	1	0.02075270102
3876	1	0.02074769704
3877	1	0.0207358855
3878	1	0.02072961613
3879	1	0.02071441306
3880	1	0.02070500677
3881	1	0.02070082142
3882	1	0.02068919882
3883	1	0.02067751142
3884	1	0.02067521816
3885	1	0.02066255927
3886	1	0.02065185089
3887	1	0.02063942687
3888	1	0.02062647981
3889	1	0.02062646372
3890	1	0.02061244268
3891	1	0.02060527877
3892	1	0.02059341088
3893	1	0.02058459153
3894	1	0.0205734809
3895	1	0.02056234438
3896	1	0.02055221468
3897	1	0.02054484989
3898	1	0.02053051426
3899	1	0.02052460932
3900	1	0.02052457001
3901	1	0.02051661432
3902	1	0.0205138928
3903	1	0.02050693906
3904	1	0.0205012613
3905	1	0.02049258906
3906	1	0.02047678726
3907	1	0.02046554765
3908	1	0.0204572355
3909	1	0.02045721068
3910	1	0.02044548055
3911	1	0.0204355098
3912	1	0.02041998846
3913	1	0.02041389077
3914	1	0.0204045668
3915	1	0.02038994454
3916	1	0.02037884294
3917	1	0.02037115049
3918	1	0.02035442719
3919	1	0.0203452887
3920	1	0.02033822667
3921	1	0.02033368327
3922	1	0.02033368139
3923	1	0.02032613294
3924	1	0.02032612992
3925	1	0.020320307
3926	1	0.02031808547
3927	1	0.02031097121
3928	1	0.02030427121
3929	1	0.02030425685
3930	1	0.02030402537
3931	1	0.02029491536
3932	1	0.02029068896
3933	1	0.02028020901
3934	1	0.02026587621
3935	1	0.02025741431
3936	1	0.0202434273
3937	1	0.02022822994
3938	1	0.02022445945
3939	1	0.02021562634
3940	1	0.02020194758
3941	1	0.02019196891
3942	1	0.02018545985
3943	1	0.02017916561
3944	1	0.02017534709
3945	1	0.02016399101
3946	1	0.02015593023
3947	1	0.02015590452
3948	1	0.02015588959
3949	1	0.02015143153
3950	1	0.02015140174
3951	1	0.02013977901
3952	1	0.02013967201
3953	1	0.02012967996
3954	1	0.02011990328
3955	1	0.0201077859
3956	1	0.02010239101
3957	1	0.02008854552
3958	1	0.02008587841
3959	1	0.02007793445
3960	1	0.02007306191
3961	1	0.02006533989
3962	1	0.02006108445
3963	1	0.02004506671
3964	1	0.020034021
3965	1	0.02002668501
3966	1	0.02001991334
3967	1	0.02001174851
3968	1	0.02000480591
3969	1	0.02000073726
3970	1	0.01998707054
3971	1	0.01997543011
3972	1	0.0199687803
3973	1	0.01996323873
3974	1	0.01995926578
3975	1	0.01995732419
3976	1	0.01995039393
3977	1	0.01994153049
3978	1	0.01993058593
3979	1	0.01993058593
3980	1	0.01993056496
3981	1	0.01993053563
3982	1	0.01992377525
3983	1	0.01992014234
3984	1	0.01991331524
3985	1	0.01990615139
3986	1	0.01990071824
3987	1	0.01989048122
3988	1	0.01989035996
3989	1	0.01988186133
3990	1	0.01986505007
3991	1	0.01985871612
3992	1	0.01984514719
3993	1	0.01983439805
3994	1	0.01982770757
3995	1	0.01982641133
3996	1	0.01981099184
3997	1	0.01980671957
3998	1	0.01979453161
3999	1	0.01978684317
